token_pair,seven_day_volume,thirty_day_volume,all_time_volume,break_1,fee_rate,all_time_fees,tokenA_fees,tokenB_fees,break_2,lps,tvl,tokenA_balance,tokenB_balance,tokenA_price,tokenB_price
<nil>,2.3868662427510732e+08,2.462727722636201e+09,8.323104868464138e+11,|,<nil>,8.744189918685807e+06,5.7406398742286766e+13,6.484532792500659e+13,|,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>
"KIN-USDC<a href=""https://solscan.io/address/CJX9KVBAwobF7ijE7cd4kujyaHw2QCjyN9be94i5Seyo"" target=""blank""> (CJX9...) </a>",30883.55590646267,147065.052302821,6.365928489188061e+06,|,0.003,18910.64392383473,1.172997475981208e+09,18898.519004853304,|,67,12043.145853686761,744015275.154620000000000000,6245.917742000000000000,7.79e-06,1.000216
"$MICH-NUB<a href=""https://solscan.io/address/DaZ2kkAei745Mc1t3Q8XcP3SjGYWm3N9ChfmUeJciQza"" target=""blank""> (DaZ2...) </a>",3989.4048066234654,40362.07625587691,6.27992192830037e+06,|,0.02,125598.43856600938,1.2947128124254916e+06,4.312776884756025e+06,|,88,2902.4640684860024,42424.627045000000000000,204123.154790567000000000,0.033729,0.007209
"SOL-KPOP<a href=""https://solscan.io/address/H4XYYL8VwoVY7AkCw2Qk6w48xZd9HAeSCDMAfZSpjuGK"" target=""blank""> (H4XY...) </a>",0,1.8995861887299998,6.244095173909096e+06,|,0.02,124881.90347818089,958.1490193773732,2.175859711825902e+08,|,83,273.40337978772834,0.032886680000000000,10805829.361106408000000000,197.63,2.47e-05
<nil>,240.85653315408993,1656.3641484648008,6.167594536391565e+06,|,<nil>,61675.9453639162,108684.43737028164,104023.6402497233,|,239,<nil>,<nil>,<nil>,<nil>,<nil>
"USDH1-WETH<a href=""https://solscan.io/address/3jLRacqwVaxLC6fSNaZSHiC7samXPkSkJ3j5d6QJUaEL"" target=""blank""> (3jLR...) </a>",4220.857234161898,12830.646759107967,6.143945413824953e+06,|,0.003,18337.192860260715,18360.650951012463,12.270549093782124,|,90,1269.6476045778002,737.642403000000000000,0.485528610000000000,<nil>,2614.98
"PYTH-JITOS<a href=""https://solscan.io/address/DQnE9ryMbrQ7BoekMfDeD32pak2dRHo7F5RuD9xU2hbF"" target=""blank""> (DQnE...) </a>",1358.8147579574477,1398.6137864325453,6.135434606242247e+06,|,0.003,18406.303818726607,32847.01615052566,164.72877065328404,|,121,59.24506702565199,146.335774000000000000,0.129541710000000000,0.198898,232.66
"SOL-YOM<a href=""https://solscan.io/address/BYPCLBeebRzdKvXfiEX4rU9XPmYvUs2zqfLGYg4WySot"" target=""blank""> (BYPC...) </a>",15741.60546935843,776951.0499972824,6.086129197184344e+06,|,0.003,18258.387591553106,106.25185199588276,471363.85836405546,|,22,582.8313557329101,2.949103657000000000,23563.429241146000000000,197.63,<nil>
"SOL-BIRDD<a href=""https://solscan.io/address/5CnPjaRxkacFVHa7w5BepBuxsYyhR2HrVRzrMWnKfunp"" target=""blank""> (5CnP...) </a>",549.9591731498703,2907.419691993211,6.0283045168766e+06,|,0.02,120566.09033752768,718.1567881885418,3.2245342267118946e+07,|,86,918.1751920597072,0.617147102000000000,1327014.017152412000000000,197.63,0.0006
"SHDW-PYTH<a href=""https://solscan.io/address/AGcyNeZ7uYb93ujcUcrVXcFeGqQNGp5hjzfQSfQGncH8"" target=""blank""> (AGcy...) </a>",60553.98946634988,317199.60132971685,6.017879634940223e+06,|,0.01,60178.796349403056,73815.41348610367,146218.6431919391,|,174,7317.407702262034,14838.334887376000000000,16225.729799000000000000,0.275647,0.198898
"SOL-TRUMP<a href=""https://solscan.io/address/32HepWHQ4twLnaS34jgdJg6ep5riZsaaSFfiHR62RjcK"" target=""blank""> (32He...) </a>",11.640280899839995,1305.3207341187413,5.996864061715605e+06,|,0.02,119937.28123431174,833.253295166044,18497.84326467708,|,73,48.43064265284784,0.146108031000000000,30.000080520000000000,197.63,0.651842
<nil>,1885.0749122270904,4.948164982864409e+06,5.977273420241742e+06,|,<nil>,59772.7342024167,1.5468525510880665e+06,1.6046792534706776e+06,|,152,<nil>,<nil>,<nil>,<nil>,<nil>
"COCO-USDC<a href=""https://solscan.io/address/Bj55N97mBvZ1QeArDgYeBmt43NE2Wi1Tchgn68mUb4U8"" target=""blank""> (Bj55...) </a>",0,0,5.9615060930373445e+06,|,0.003,17884.518279111857,6.2579846826371014e+07,17872.41685780812,|,176,801.983849102128,1882505.454010000000000000,801.810658000000000000,<nil>,1.000216
"REXHA-USDC<a href=""https://solscan.io/address/68gBvPT7cyRqCfeJo2zSXAzd59HjP9qCHZeHPV2wc2VM"" target=""blank""> (68gB...) </a>",358.2849597081881,2262.9316730136443,5.946663246991083e+06,|,0.02,118933.26493982064,3.3461603330478195e+07,118845.10024933943,|,102,19205.75401506014,24825325.666980000000000000,11904.536889000000000000,0.000294,1.000216
"SOL-VONSP<a href=""https://solscan.io/address/Dbk41DBRmKmMuA5NvhEeY3mjNgEW2xCHqFEYGynC1S8K"" target=""blank""> (Dbk4...) </a>",0.27982862042,0.68879045342,5.937552762583804e+06,|,0.02,118751.05525167655,1168.8359164266694,4.368934801902403e+07,|,89,424.857424832122,0.084246882000000000,1626325.551962000000000000,197.63,0.000251
"JUPYI-BLZE<a href=""https://solscan.io/address/Q63pRd5cCFkYLkze6nSJhoRSd3ZFtHWra7a2HfGijQo"" target=""blank""> (Q63p...) </a>",10057.665159420998,40568.31520717778,5.92690175012974e+06,|,0.003,17780.70525038916,25989.174848844104,9.055950782145439e+06,|,577,11167.92010899576,3267.285725000000000000,14948948.595337293000000000,0.883364,0.000554
"RAY-USDC<a href=""https://solscan.io/address/A2J7vmG9xAdWUzYscN7oQssxZBFihwD3UonkWB8Kod1A"" target=""blank""> (A2J7...) </a>",357477.2134787244,1.5133362223251134e+06,5.919313899827573e+06,|,0.01,59193.13899827578,20931.912906049703,59165.14802121061,|,294,86310.09002862134,11188.537163000000000000,27452.454821000000000000,5.26,1.000216
"SOL-THOG<a href=""https://solscan.io/address/5CyxEH5zzQ6X387QuqjTWmTCvD8hLJARdxQsPcjwNGGF"" target=""blank""> (5Cyx...) </a>",0,0,5.911170479955009e+06,|,0.02,118223.40959910055,684.0726208873759,1.0450296234008119e+07,|,158,11.336197907819999,0.057360714000000000,48787.461751000000000000,197.63,<nil>
"MSOL-USDC<a href=""https://solscan.io/address/24WZto6BNjNamZFUPf3nQZZaFpuvBwdqT5B8QQjpNjGb"" target=""blank""> (24WZ...) </a>",0,0,5.9101921560679795e+06,|,0.0025,14775.480390169954,118.81460116244013,14793.79588828143,|,150,33557.32286699394,107.031397523000000000,6805.495697000000000000,249.93,1.000216
<nil>,166605.50232097442,2.1728974622656666e+06,5.909834767474845e+06,|,<nil>,59098.34767474735,152751.39662576176,153854.63872851827,|,116,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-MOCHI<a href=""https://solscan.io/address/9XdKhqBYyy7xLRY6dQ3PjGvWDuG1na6YXNWzXqRFziV6"" target=""blank""> (9XdK...) </a>",37.29681396549,158.4279654847599,5.904858471591499e+06,|,0.02,118097.16943183012,618.8479628769745,1.5291800721915426e+07,|,217,86.91445440967,0.439783709000000000,850361.804464100000000000,197.63,<nil>
<nil>,72674.76258796366,696950.7318070526,5.863696123592459e+06,|,<nil>,24164.224017898483,191284.20194191474,189162.88069967166,|,49,<nil>,<nil>,<nil>,<nil>,<nil>
"YAKU-USDC<a href=""https://solscan.io/address/H8NMV5QR1rp6p5PFGjfe5yEamwb3EQbhBTkfTkzc2mt3"" target=""blank""> (H8NM...) </a>",65409.37814803982,310832.5298936998,5.859179550658015e+06,|,0.01,58591.79550658145,4.2336718287452e+06,58560.609932886495,|,77,24383.311691651157,3211265.063833701000000000,3098.377599000000000000,0.006628,1.000216
"SOL-2WME8<a href=""https://solscan.io/address/43FqpQe2DghFLn6ZDYfy2fCZqL2MSicyFdugyCfeizry"" target=""blank""> (43Fq...) </a>",79.93322855103001,109.10738469462002,5.8261135528593445e+06,|,0.01,58261.13552859391,651.7018817744832,28989.716186228365,|,135,215.578444298244,0.839118760000000000,896.406757000000000000,197.63,0.055492
<nil>,77157.78601079732,586143.2579896244,5.824427469252884e+06,|,<nil>,68315.37014811767,6.259007335413322e+06,6.43365090789952e+06,|,14,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,154518.4264453661,447535.01161259104,5.820877634244232e+06,|,<nil>,65705.05341446112,1.431334387463403e+09,1.5120490773820763e+09,|,17,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-BORK<a href=""https://solscan.io/address/5ZgDPsTNJydw2Uh8sUmGtUr5g98wpJ8ce1HDFPyCohMy"" target=""blank""> (5ZgD...) </a>",1692.6589591666298,11335.773495477468,5.818806615868363e+06,|,0.01,58188.06615868284,501.4721897859288,9.979339109395501e+07,|,153,3163.5783744217238,1.705752905000000000,47744432.902138070000000000,197.63,5.92e-05
"BSO13-VCHF<a href=""https://solscan.io/address/9Ef9cnck4rn1ZezSJvVUqHnA1TehGBiYw6Y2LTSuWEQW"" target=""blank""> (9Ef9...) </a>",143899.63987351477,463421.58084431716,5.777376404440883e+06,|,0.0016,9243.80224710545,95.26020039839132,11459.751498902107,|,66,47557.42259184843,91.636029542000000000,23748.792420337000000000,234.37,1.09819
<nil>,182429.92842017312,5.556685107992331e+06,5.767457294299903e+06,|,<nil>,115349.14588599789,5.982940841629595e+06,6.1549646458402425e+06,|,220,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-PEPE<a href=""https://solscan.io/address/7bStFw75dfiDNQmtYMAhNfWZjAAgDeeHmDyauz5JsksW"" target=""blank""> (7bSt...) </a>",836.6986946569499,2616.0681377937185,5.746106780092974e+06,|,0.01,57461.067800929726,380.21163276302593,5.624249059805052e+06,|,149,330.0567680986,1.670074220000000000,1151189.557476000000000000,197.63,<nil>
"ATLAS-USDC<a href=""https://solscan.io/address/EBDbBce5YUsgJEP8QNza5wHeFScuW4sYiwhBY8ZV8ZwY"" target=""blank""> (EBDb...) </a>",7061.182387793655,71754.14976843866,5.732964826609754e+06,|,0.003,17198.894479830033,4.611789528283157e+06,17195.999682882983,|,231,8045.930644735585,2350802.061716700000000000,3811.312888000000000000,0.001801,1.000216
<nil>,195871.24861216097,722741.1299796348,5.704192960005866e+06,|,<nil>,80883.3502723111,2.61600161924716e+06,2.725784732025676e+06,|,55,<nil>,<nil>,<nil>,<nil>,<nil>
"W-USDC<a href=""https://solscan.io/address/9DHzCWutbrJhxmTd4PMy8PntN2UTmgMNtcMx2bEBw7b9"" target=""blank""> (9DHz...) </a>",69.48476041813701,3187.6244324457466,5.701184829507068e+06,|,0.02,114023.69659014237,91848.13434792006,113931.72251193975,|,145,2956.7393593539737,15750.240214000000000000,168.894610000000000000,0.177001,1.000216
"RAY-USDC<a href=""https://solscan.io/address/4N5yKVvzKB7KHRr22ugwMEMeiRSH8ATJwPb1FDWh8Xjw"" target=""blank""> (4N5y...) </a>",0,0,5.667039388096566e+06,|,0.0005,2833.519694048578,9052.272888229116,2831.568676873644,|,111,164.057451682384,12.469242000000000000,98.447974000000000000,5.26,1.000216
"JTO-USDC<a href=""https://solscan.io/address/7RLy6GmotfTXgw74tTZQrtMuSXGXSn4kAfSz6AEmua1C"" target=""blank""> (7RLy...) </a>",163.49189991873797,515.8641699058259,5.653056659407257e+06,|,0.0005,2826.528329703643,827.2542306981926,2822.9906040215114,|,171,43.184952739959996,12.271113348000000000,10.296145000000000000,2.68,1.000216
"SOL-ORE<a href=""https://solscan.io/address/HGNEs8KUP9Ry2k2BAwxVByUYjQMUNXMSKDkAi3dX5B76"" target=""blank""> (HGNE...) </a>",0,0,5.645431100066473e+06,|,0.02,112908.62200133009,714.2342649091562,287.3959378149418,|,295,0.87827345127,0.004444029000000000,0.063600201000000000,197.63,<nil>
<nil>,19666.030072509013,2.2282389676543796e+06,5.644989101187872e+06,|,<nil>,56449.8910118793,243874.3418058414,251777.55657242847,|,219,<nil>,<nil>,<nil>,<nil>,<nil>
"EPEP-SOL<a href=""https://solscan.io/address/9PrvJkgoLHaYF5VhSfMnGJp9mDB9jHCfpq3zGRRbEpd1"" target=""blank""> (9Prv...) </a>",0,0,5.621768160153285e+06,|,0.02,112435.36320306498,8.113100171297701e+06,760.7781927657737,|,100,2.726635409640488,53151.913365020000000000,0.005219961000000000,3.189e-05,197.63
"JTO-PYTH<a href=""https://solscan.io/address/Cvg45etASWwM1E5Cy8cQapHcWcYQ2pqF5MJPSRR9nNN7"" target=""blank""> (Cvg4...) </a>",18266.065670002827,100962.7015991292,5.611050122838557e+06,|,0.01,56110.50122838558,22206.040080691648,146018.89707432876,|,254,47455.504664047105,5174.355815468000000000,168871.638119000000000000,2.68,0.198898
"USDC-HARAM<a href=""https://solscan.io/address/HZt1RkqYFAW8aFGasRiEAwV8N5qf9ho5J5qH3uq1EnYw"" target=""blank""> (HZt1...) </a>",1255.3100320256754,12419.21037126949,5.6106076429903e+06,|,0.02,112212.15285980662,112136.99148044016,3.4138273067132393e+06,|,106,2025.5163528268151,965.457595000000000000,199858.611915198000000000,1.000216,0.005303
"HEHE-$WIF<a href=""https://solscan.io/address/AV5M7CxGR4imudE4UKRGdK3M2o7yj9ysaopgjjmzDduM"" target=""blank""> (AV5M...) </a>",36256.79290379637,221002.02514487237,5.565156128592784e+06,|,0.01,55651.56128592808,3.7853816737784576e+06,25889.45196452968,|,16,43564.93871819491,2096623.844991000000000000,10671.304535000000000000,0.016983,0.745736
"W-USDT<a href=""https://solscan.io/address/2pJt35kYPDAzJczE4XdvQFteLojZoHR2sbGvJFtj684h"" target=""blank""> (2pJt...) </a>",0,0,5.564484815241776e+06,|,0.003,16693.454445725394,15203.939932946905,16678.431105045205,|,155,129.006421192364,727.080941000000000000,0.311943000000000000,0.177001,1.001361
<nil>,129.37403594186998,1804.6584227918113,5.549727498064468e+06,|,<nil>,110994.54996128911,7.380611890628624e+06,8.1604147616664115e+06,|,316,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-W<a href=""https://solscan.io/address/DwLuXpvom473VZMtEoRQHbbhraujj54AutjftDDkDdfk"" target=""blank""> (DwLu...) </a>",0,0,5.546367925296887e+06,|,0.02,110927.35850593759,591.4582805147395,80225.29004443993,|,185,872.673746575814,0.025638788000000000,4901.705374000000000000,197.63,0.177001
"SOL-9WMWG<a href=""https://solscan.io/address/7aorPT7k5uuEgeJv39iRbEXyj6csrTxtRVraW374Em6y"" target=""blank""> (7aor...) </a>",33.80889888216,59.81627319406,5.533496104598837e+06,|,0.01,55334.96104598863,2571.4455386567442,468542.2854820333,|,276,166.51552633229,0.356153475000000000,38965.916120000000000000,197.63,0.002467
"SOL-MYRA<a href=""https://solscan.io/address/ELJ67dfP8CciGnBB2tzxasERFa2XdtfFU2knkoYd2Xkk"" target=""blank""> (ELJ6...) </a>",69.21686640792001,1399.2953685969,5.524953209778305e+06,|,0.02,110499.06419556659,1119.7450749071356,1.9044138497071832e+07,|,193,6749.530714249554,31.304778288000000000,9904388.968534208000000000,197.63,5.682e-05
"SOL-CHEX<a href=""https://solscan.io/address/RhxA6WQZVjNfwRQS7mKmD5UgtsUqkRG2TBDYDxd1cSz"" target=""blank""> (RhxA...) </a>",20710.950557205466,49004.71614788708,5.467520283292451e+06,|,0.02,109350.40566584915,625.6987543459976,490702.24131889915,|,151,8907.7280627409,45.072752430000000000,15824.753738080000000000,197.63,<nil>
"SOL-MOUTA<a href=""https://solscan.io/address/Cj8Z1ZmGQW83XcBWe89sCnFTZ4gkDedpV3B8JWpx6KC2"" target=""blank""> (Cj8Z...) </a>",0,0,5.444550514516851e+06,|,0.02,108891.01029033751,657.1937965995577,6.393041720578451e+06,|,50,163.768185939104,0.026672560000000000,187792.521216000000000000,197.63,0.000844
"USDC-ISC<a href=""https://solscan.io/address/2CdgwT798DG4WE6hp4PHGTG2HR5LMpyGbJNudsjdTJyw"" target=""blank""> (2Cdg...) </a>",0.00379029711,0.00379029711,5.423492011649727e+06,|,0.0001,542.3492011649769,542.0736360399209,320.5246961679967,|,12,0.25991013989600004,0.121481000000000000,0.075630000000000000,1.000216,1.83
"HNT-IOT<a href=""https://solscan.io/address/9aJQs2WaiFxDBtfjQDRt9poS1quQhnatNwD6ARsyUf9o"" target=""blank""> (9aJQ...) </a>",165761.22614895666,498297.2347999929,5.423031142128412e+06,|,0.0016,8676.84982740548,1397.9710069781624,8.23200174707208e+06,|,47,18784.50833680588,3569.367316830000000000,15598586.701165000000000000,3.2,0.000472
"SOL-MAO<a href=""https://solscan.io/address/Gkkrs4cRsinCAvFStwHgMfBZ5B1jToKNXCvHERjWPCoa"" target=""blank""> (Gkkr...) </a>",2.7484281296899997,89.00777955091,5.422203555445222e+06,|,0.02,108444.07110890378,795.2336947493669,1.8165165364052314e+07,|,196,81.01992088326,0.409957602000000000,446642.863981000000000000,197.63,<nil>
"BSO13-EUROE<a href=""https://solscan.io/address/BsdZUmCEc4SoKWSYoRFCnn7QA41NApvYK3AsZCpBfCRX"" target=""blank""> (BsdZ...) </a>",2933.12270491114,11085.709054160163,5.418140777025177e+06,|,0.003,16254.42233107515,216.61438881694355,15032.594847587787,|,202,901.879534994614,2.295970520000000000,352.322786000000000000,234.37,1.032499
"SOL-ANSOM<a href=""https://solscan.io/address/C9JizBmeMoMtw13PHsud9o3sR81hRTEeMWZqQn6JigeC"" target=""blank""> (C9Ji...) </a>",0.76202947038,53.635695186750006,5.395407290449211e+06,|,0.02,107908.1458089841,609.3456512697022,3.5190044893568024e+07,|,151,142.50790009050002,0.721084350000000000,1196020.359432000000000000,197.63,<nil>
"SOL-HAMI<a href=""https://solscan.io/address/6UvAgMuwfmT4ezZXqXaRwAsS12WbLQE4f3gARaUB4V2q"" target=""blank""> (6UvA...) </a>",2556.3784103598186,19361.31789196716,5.385123100732797e+06,|,0.02,107702.4620146554,594.4931605206172,1.7152910643588956e+07,|,61,7007.383178669336,1.334683455000000000,3006513.458518808000000000,197.63,0.002243
"GUAC-DITH<a href=""https://solscan.io/address/6dWZmFXdS6AxsV2N5pT94JhJ46zBoqEbkFfizBcABB3e"" target=""blank""> (6dWZ...) </a>",170.94623555707062,1577.4026458498859,5.376681375362335e+06,|,0.01,53766.81375362275,1.7125343426907608e+11,268147.13432641956,|,41,280.23582901125735,6413882646.329960000000000000,5891.450241719000000000,2e-08,0.025793
"SOL-FRONK<a href=""https://solscan.io/address/eKrHQEBaQMJY37zVQnnphnNXTWTXTD9ymPuHS4MUghM"" target=""blank""> (eKrH...) </a>",31.492681232650007,175.74400722264997,5.373365263624009e+06,|,0.003,16120.09579087213,213.2274894382819,2.34041388058277e+11,|,157,29.584203087,0.149694900000000000,7355450108.809160000000000000,197.63,0
"SOL-WEALT<a href=""https://solscan.io/address/7pyj85n9vZC1fazSynA8HtufMXz3uav1dRarptC7rAE"" target=""blank""> (7pyj...) </a>",56.31673229477999,897.3046381550895,5.311437002935917e+06,|,0.02,106228.74005871876,890.179642614519,1.827373564632309e+12,|,228,459.41124839955,2.324602785000000000,760267402573.732780000000000000,197.63,0
"GB-USDC<a href=""https://solscan.io/address/AU6K3VPobP6Ts9y85xHvrvXnq2S7Hs4nZzTZCftewwfY"" target=""blank""> (AU6K...) </a>",641.2417081938511,11280.2914222572,5.248904596853391e+06,|,0.02,104978.09193706665,6.108823620460883e+08,104868.7161935596,|,3,3011.1444207372638,850951783.169156880000000000,3010.494154000000000000,<nil>,1.000216
"JLP-USDT<a href=""https://solscan.io/address/DGezpwoSofJYTy6CATgcus92qaBCpusq8dSEZzpYxwkH"" target=""blank""> (DGez...) </a>",0,0,5.2383704596354775e+06,|,0.003,15715.111378906524,8122.686283785014,15701.108117022164,|,258,3.3176217837570006,0.538981000000000000,0.939437000000000000,4.41,1.001361
"BILLY-USDC<a href=""https://solscan.io/address/3gRNcBHt7nWLaKTJBw1Tbs8ueZsJRSeHRQyw2MXFxpP5"" target=""blank""> (3gRN...) </a>",28844.37870742679,198374.42257269053,5.2355294657730665e+06,|,0.02,104710.58931546095,2.483208049230956e+06,104669.45326053913,|,146,35079.965121713314,4264902.110614000000000000,17462.147581000000000000,0.00413,1.000216
"EPEP-SOL<a href=""https://solscan.io/address/EBBhxGrHbZPumnPr3GsBxhhPvhAeEqS94F2nYFwyMSGQ"" target=""blank""> (EBBh...) </a>",0,0,5.219349643905554e+06,|,0.01,52193.496439054696,3.5611983794404217e+06,351.33564828129255,|,86,0.9783556961262019,25023.119887620000000000,0.000912657000000000,3.189e-05,197.63
"JLP-WBTC<a href=""https://solscan.io/address/7rCWunLK7a2uLYog5e79Nxz5gfXptJaotjBuqv29JKz"" target=""blank""> (7rCW...) </a>",2.8190811527746473e+06,5.038831417659797e+06,5.1994145741808545e+06,|,0.0005,2599.707287090441,574.619959644502,0.026035862615000176,|,40,49028.6390328575,3182.439270000000000000,0.366757570000000000,4.41,95414.75
"SOL-JITOS<a href=""https://solscan.io/address/FWQVofjFwoehj8vMmzT1njkmk3581EdM1SzUQfsadcJb"" target=""blank""> (FWQV...) </a>",8.845716264530001,164.7649181241602,5.181909003622325e+06,|,0.0005,2590.954501811156,23.635513983490583,21.82450298216581,|,98,685.3106212017899,1.769869877000000000,1.442152658000000000,197.63,232.66
"BAT-USDC<a href=""https://solscan.io/address/BrVVTnrihfyXiHZMVwPsKeLN2vVxMGpgk7Wt6cdrkZLV"" target=""blank""> (BrVV...) </a>",32794.974786179424,215271.87438218566,5.176696068321279e+06,|,0.003,15530.08820496361,67846.61669219422,15521.065423637963,|,149,17678.39770363442,80380.425146950000000000,3571.826141000000000000,0.175488,1.000216
"SOL-SS20<a href=""https://solscan.io/address/JBf3azCrPn2VDyGNQZPWSnYsX4vcSeLq3CogLNWzkddf"" target=""blank""> (JBf3...) </a>",0,830.67369059288,5.165781675660136e+06,|,0.01,51657.81675660134,507.6512727702353,3.568194304093244e+07,|,116,428.9163234814985,0.224802231000000000,4106907.269482680000000000,197.63,9.362e-05
"SOL-GIGA<a href=""https://solscan.io/address/87BfDs4aSf1H5gpwM9Ng5V7R2TCCC6DLWPYiE7kBdaqq"" target=""blank""> (87Bf...) </a>",126543.62099366727,934188.7787695007,5.147756907004063e+06,|,0.02,102955.1381400823,592.5160347125566,3.744696304042174e+06,|,488,87080.92629673291,100.155639257000000000,1603755.537000000000000000,197.63,0.041956
"KNOB-USDC<a href=""https://solscan.io/address/7jH9EtZSykjTBKYa1fK3xe57senXn8gdRNFNg6iWGFqF"" target=""blank""> (7jH9...) </a>",0,0,5.131641391733217e+06,|,0.01,51316.413917331716,9.684399875139691e+07,51245.57852661062,|,82,29.647487444718912,63319.671202076000000000,29.430276000000000000,3.33e-06,1.000216
"GUAC-BONK<a href=""https://solscan.io/address/27XYfB1vAHamKf1H6mgUET16jCgwcUXJ86bsKLBWTj2v"" target=""blank""> (27XY...) </a>",17371.733619837385,77311.01566845708,5.128920457306928e+06,|,0.003,15386.761371919927,9.130851811919814e+10,1.2403060771864347e+09,|,79,2502.48031958624,33013217627.073190000000000000,107858077.695830000000000000,2e-08,1.708e-05
<nil>,31477.09948127964,2.5769845105748507e+06,5.111947894610643e+06,|,<nil>,66100.16432877781,1.2707934161297388e+07,1.4076137816600118e+07,|,16,<nil>,<nil>,<nil>,<nil>,<nil>
"FIDA-USDT<a href=""https://solscan.io/address/46NMtt7JCjQHo62cRujDSpTMgiXyEMN5y6wnXVVivF6w"" target=""blank""> (46NM...) </a>",54152.252739606025,507569.2766047557,5.110889779757696e+06,|,0.0001,511.08897797578436,1758.2481924502076,510.89389298755185,|,2,32160.147647422644,110639.146530000000000000,16075.345891000000000000,0.145183,1.001361
<nil>,810.4080362479199,837151.5639285233,5.096476149744333e+06,|,<nil>,62529.04713964157,1.4049691077808416e+08,1.4517166530648118e+08,|,77,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,72260.73527788966,5.091814584840717e+06,5.091814584840717e+06,|,<nil>,33096.79480146476,70005.61352683327,71602.32678782706,|,259,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,98.26080688028999,1.7246967338854445e+06,5.083925663017855e+06,|,<nil>,36358.292879807304,96902.80100130262,94391.29153076808,|,54,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-WBNB<a href=""https://solscan.io/address/Bxg2dWo9yS7yuNG2SRoxNE6dG4WUCwPAMfUZTY7CCAcY"" target=""blank""> (Bxg2...) </a>",8934.44372616193,69209.43220637128,5.07375575996531e+06,|,0.02,101475.11519930526,632.4164755525575,183.7799377213966,|,831,5728.9718476872,28.988371440000000000,22.761774620000000000,197.63,<nil>
"KITTY-USDC<a href=""https://solscan.io/address/6F1GF8G8gptPswva2TQBqcmobGUAi7fRmPB9FdDFxaiD"" target=""blank""> (6F1G...) </a>",1.162719720433,166.55867299213693,5.051474764099439e+06,|,0.02,101029.49528198656,8.42426877602901e+06,100973.9003642398,|,101,4.899397041224,54989.303110000000000000,4.898339000000000000,<nil>,1.000216
"SOL-CKAKT<a href=""https://solscan.io/address/CEMBSr3TY21Wg7gUevJqirZrgBpGm8E2i2nNRAyvaRyd"" target=""blank""> (CEMB...) </a>",62873.01245813536,195437.442049538,5.04017138616107e+06,|,0.003,15120.514158483105,102.16967779473437,779880.1252317335,|,5,46947.401146185766,130.928761463000000000,2022842.470793230000000000,197.63,0.010417
"KMNO-USDC<a href=""https://solscan.io/address/4VGetbiGroMGmFsqedF6t6PyYXXk9mzwxV8b7BSb3s9T"" target=""blank""> (4VGe...) </a>",45817.01581650934,103047.69662768644,5.03233832122448e+06,|,0.01,50323.38321224444,825799.8750557551,50291.30128652966,|,417,4540.129279145768,146910.989349000000000000,4539.148823000000000000,<nil>,1.000216
<nil>,91166.46218352133,3.683778181086663e+06,5.030763811548946e+06,|,<nil>,100615.2762309792,2.2086425920415837e+06,2.2775800983879864e+06,|,189,<nil>,<nil>,<nil>,<nil>,<nil>
"JUPYI-WEN<a href=""https://solscan.io/address/7vWRTPPBq3aNaJZsrfterTz1BSjht4YSHBXJwnbuV6SC"" target=""blank""> (7vWR...) </a>",925.9454875422787,7777.491089345154,5.027141410506859e+06,|,0.01,50271.414105068434,86332.12885312943,6.550097843156561e+08,|,749,774.994558137408,877.321872000000000000,25203746.604480000000000000,0.883364,<nil>
"BRUV-USDC<a href=""https://solscan.io/address/4aUneDv9MvkKGXBcJxH5Sy3uLyXcy2bukGXiYHJSNs8n"" target=""blank""> (4aUn...) </a>",326.47748824275504,39858.67634344137,5.005313092392496e+06,|,0.01,50053.1309239251,3.754805302665792e+12,50000.20451380919,|,69,36293.3090618224,48411170936008.841840000000000000,36285.471400000000000000,<nil>,1.000216
"MAIL-USDC<a href=""https://solscan.io/address/FJJfxhU3bgPoyfgnpS7e1duvEXEvmXNwJXB74A6MpSUa"" target=""blank""> (FJJf...) </a>",7.627674416170998,33.55602589773701,4.9972949810439935e+06,|,0.02,99945.89962087956,3.5313031345500206e+06,99861.84937399952,|,167,66.158017342546,71574.106410000000000000,23.709451000000000000,0.000593,1.000216
"BSO13-USDC<a href=""https://solscan.io/address/8zRnHRNsQbKF9hVs8xLrKZYGnbE89rAW3KpcnUAu5hkL"" target=""blank""> (8zRn...) </a>",0,0,4.991037100484123e+06,|,0.0005,2495.5185502420236,16.991403779390442,2493.179088454125,|,14,0.026559460292,0.000022370000000000,0.021312000000000000,234.37,1.000216
"SOL-RAY<a href=""https://solscan.io/address/A9HVzBPsmkBRT5QDwLnqu99kC6BS7SwmrHKaRwcFvNWa"" target=""blank""> (A9HV...) </a>",0,0,4.97543628060761e+06,|,0.0005,2487.7181403038458,16.133671308832607,1504.3392184870065,|,38,4.76118714104,0.007452008000000000,0.625180000000000000,197.63,5.26
